gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2236303604,18cc26e0-a0b3-4ea5-865b-9159a5488624,2f63b18f-7699-412a-b8ac-39a376e04004,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"Panamint Mtns, Upper Wildrose Canyon",California,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,36.22796,-117.07345,NA,NA,NA,NA,NA,NA,1996-04-21,21,4,1996,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0270,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,M Hedin,,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303568,18cc26e0-a0b3-4ea5-865b-9159a5488624,ac792484-6a8a-4b75-89e0-64c88603fbf2,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"Intake 2 CG, off Hwy 168, near Aspendell",California,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,37.24705,-118.58913,NA,NA,NA,NA,NA,NA,1996-05-31,31,5,1996,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0346,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,M Hedin,,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303556,18cc26e0-a0b3-4ea5-865b-9159a5488624,12c769f7-19bf-4c1d-ba2d-6259bbd1ca78,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"Devil's Gate Summit, Hwy 395, E of Fales Hot Springs",California,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,38.34895,-119.3752,NA,NA,NA,NA,NA,NA,1996-05-30,30,5,1996,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0344,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,M Hedin,,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303547,18cc26e0-a0b3-4ea5-865b-9159a5488624,c6b0bff9-c34f-438b-ad96-d4a74564010e,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"Devil's Gate Summit, Hwy 395, E of Fales Hot Springs",California,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,38.34895,-119.3752,NA,NA,NA,NA,NA,NA,1996-05-30,30,5,1996,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0345,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,M Hedin,,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303541,18cc26e0-a0b3-4ea5-865b-9159a5488624,8e96d8bc-cd2d-41ab-87ea-0a8dc383dc8d,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"Spring Mtns, lower Lee Canyon, Hwy 156, 0.5 m E Hay 158 jnct",Nevada,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,36.35708,-115.63703,NA,NA,NA,NA,NA,NA,1996-04-22,22,4,1996,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0331,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,M Hedin,,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303536,18cc26e0-a0b3-4ea5-865b-9159a5488624,1737aacf-4d8f-49fd-8e0d-22b2952f4255,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"Crater Lake NP, near Llao Rock",Oregon,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,42.9679,-122.14811,NA,NA,NA,NA,NA,NA,1997-07-06,6,7,1997,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0532,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,M Hedin,,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303493,18cc26e0-a0b3-4ea5-865b-9159a5488624,1673ab4a-2466-4bbd-82fe-433675c3039d,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"Hwy 50, 2.7 mi N jnct w/ Hwy 89, near Myers",California,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,38.88848,-120.00078,NA,NA,NA,NA,NA,NA,1996-05-30,30,5,1996,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0375,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,M Hedin,,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303491,18cc26e0-a0b3-4ea5-865b-9159a5488624,9231055c-eada-444b-bf60-5145799bf067,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"Subway Cave Picnic Area, 1 mi N Old Station, off Hwy 89",California,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,40.68473,-121.41896,NA,NA,NA,NA,NA,NA,1996-05-29,29,5,1996,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0315,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,M Hedin,,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303489,18cc26e0-a0b3-4ea5-865b-9159a5488624,e20878c1-4b25-4449-9cd5-99640b43dbe3,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"White Mtns, near Schulman Grove Visitor Center, Reed Flat",California,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,37.38498,-118.18232,NA,NA,NA,NA,NA,NA,1996-05-31,31,5,1996,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0316,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,M Hedin,,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303481,18cc26e0-a0b3-4ea5-865b-9159a5488624,740d48d4-d51a-4e68-a6e3-a3884710adf6,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"Hwy 140 at Continental Lake, SW of Denio Junction",Nevada,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,41.90946,-118.73532,NA,NA,NA,NA,NA,NA,2001-06-08,8,6,2001,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA1122,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,"M Hedin, M Lowder",,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303475,18cc26e0-a0b3-4ea5-865b-9159a5488624,5a172e06-f19d-4635-9208-aa3cee7c542b,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"White Mtns, near Schulman Grove Visitor Center, Reed Flat",California,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,37.38498,-118.18232,NA,NA,NA,NA,NA,NA,1996-05-31,31,5,1996,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0448,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,M Hedin,,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303446,18cc26e0-a0b3-4ea5-865b-9159a5488624,3f170933-cfd9-4ef0-8b9e-5c75e5ec4d67,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"Pahvant Range, FR 096 to Jacks Peak",Utah,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,38.95901,-112.1122,NA,NA,NA,NA,NA,NA,2001-05-29,29,5,2001,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA1129,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,"M Hedin, M Lowder",,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303437,18cc26e0-a0b3-4ea5-865b-9159a5488624,b203bf6a-03c7-4b27-8feb-d4bae964b85b,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"Lassen Volcanic NP, Nobles Emigrant Trail pulloff, Hwy 89",California,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,40.55624,-121.53449,NA,NA,NA,NA,NA,NA,1997-07-03,3,7,1997,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0535,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,M Hedin,,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303410,18cc26e0-a0b3-4ea5-865b-9159a5488624,9b09d152-452f-4436-948e-b896c0f61325,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"Subway Cave Picnic Area, 1 mi N Old Station, off Hwy 89",California,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,40.68473,-121.41896,NA,NA,NA,NA,NA,NA,1996-05-29,29,5,1996,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0411,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,M Hedin,,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303406,18cc26e0-a0b3-4ea5-865b-9159a5488624,3c28ea1c-5652-4d4a-b05a-25d56bcb1909,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"Nehalem Bay SP, inland near airstrip",Oregon,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,45.70179,-123.93124,NA,NA,NA,NA,NA,NA,2000-06-21,21,6,2000,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0922,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,"M Hedin, M Lowder",,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303385,18cc26e0-a0b3-4ea5-865b-9159a5488624,1818487c-52a3-48f7-a70a-bc5387d9d519,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,Blue Mesa Rsvr.,Colorado,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,38.399436,-107.382002,1807,NA,NA,NA,NA,NA,1997-06-21,21,6,1997,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0522,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,S Masta,,NA,2024-02-16T10:58:57Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303357,18cc26e0-a0b3-4ea5-865b-9159a5488624,7966a00e-c432-4b59-b853-db27b84db4c6,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"Nehalem Bay SP, inland near airstrip",Oregon,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,45.70179,-123.93124,NA,NA,NA,NA,NA,NA,2000-06-21,21,6,2000,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0921,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,"M Hedin, M Lowder",,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303344,18cc26e0-a0b3-4ea5-865b-9159a5488624,5f22f811-478f-4aa1-ba10-d68cb10fa36f,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"Spring Mtns, Lee Canyon, near McWilliams CG",Nevada,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,36.3083,-115.68543,NA,NA,NA,NA,NA,NA,1996-04-22,22,4,1996,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0408,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,M Hedin,,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303315,18cc26e0-a0b3-4ea5-865b-9159a5488624,00a6de16-036c-495f-bada-0f938e97928f,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"McCloud River, near Lower Falls",California,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,41.24087,-122.02518,NA,NA,NA,NA,NA,NA,1996-05-28,28,5,1996,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0410,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,M Hedin,,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303283,18cc26e0-a0b3-4ea5-865b-9159a5488624,65ea7b55-efe9-4001-8706-8dc485dc63fd,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"San Jacinto Mtns, 0.5 mi E Boulder Basin CG, Black Mtn Trail Rd",California,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,33.82421,-116.75219,NA,NA,NA,NA,NA,NA,1996-05-17,17,5,1996,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0333,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,M Hedin,,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303268,18cc26e0-a0b3-4ea5-865b-9159a5488624,681d9e03-1159-40f2-955f-cf8cc4a81189,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"White Mtns, near Schulman Grove Visitor Center, Reed Flat",California,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,37.38498,-118.18232,NA,NA,NA,NA,NA,NA,1996-05-31,31,5,1996,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0415,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,M Hedin,,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303232,18cc26e0-a0b3-4ea5-865b-9159a5488624,3ebdb9aa-60a6-44ef-aa6b-4409d3c0b480,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"Panamint Mtns, Upper Wildrose Canyon",California,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,36.22796,-117.07345,NA,NA,NA,NA,NA,NA,1996-04-21,21,4,1996,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0278,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,M Hedin,,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303152,18cc26e0-a0b3-4ea5-865b-9159a5488624,b9c95b8d-8a0c-4a14-9c3e-e37a1d51b162,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"McCloud River, near Lower Falls",California,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,41.24087,-122.02518,NA,NA,NA,NA,NA,NA,1996-05-28,28,5,1996,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0317,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,M Hedin,,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303113,18cc26e0-a0b3-4ea5-865b-9159a5488624,e5c2dbdb-4d50-4622-a005-2b76c2504790,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"Hwy 31, 16.5 mi S. Silver Lake",Oregon,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,43.03545,-120.79347,NA,NA,NA,NA,NA,NA,2000-06-19,19,6,2000,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0919,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,"M Hedin, M Lowder",,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236303042,18cc26e0-a0b3-4ea5-865b-9159a5488624,bbdff855-899d-48e7-a1b4-306f21fa0c3a,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"Mt. Pinos Rd, near McGill CG",California,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,34.81249,-119.1033,NA,NA,NA,NA,NA,NA,1996-05-18,18,5,1996,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA0336,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,M Hedin,,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
2236302870,18cc26e0-a0b3-4ea5-865b-9159a5488624,c87b08b3-cc93-4ccf-934f-7751ca726ab1,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"Pahvant Range, FR 096 to Jacks Peak",Utah,PRESENT,NA,0fd2e751-26c2-4f67-9bdf-3a8228480eb4,38.95901,-112.1122,NA,NA,NA,NA,NA,NA,2001-05-29,29,5,2001,2170749,2170749,PRESERVED_SPECIMEN,SDSU,TAC,SDSU_HA1130,NA,M Hedin,NA,CC0_1_0,SDSU Terrestrial Arthropods Collection,"M Hedin, M Lowder",,NA,2024-02-16T10:58:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
1901036352,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/16022416,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.178027,-118.563037,NA,NA,NA,NA,NA,NA,2018-08-16T11:10,16,8,2018,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,16022416,NA,Jacob Martin,2018-08-30T07:05:42Z,CC_BY_NC_4_0,Jacob Martin,Jacob Martin,,NA,2024-02-16T19:28:41Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1897844871,d762b508-7a70-441b-94ad-48fd77593275,b3d8e4b6-d4b0-4ae0-83ec-199c4d008356,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,East Rosebud Lake,Montana,PRESENT,1,a2ef6dd1-8886-48c9-8025-c62bac973cc7,45.169241,-109.667408,NA,NA,1890,NA,NA,NA,1974-06-24,24,6,1974,2170749,2170749,PRESERVED_SPECIMEN,DMNS,Arac,ZA.38759,NA,"Teichler, Rick",2017-01-01T00:00:00Z,CC_BY_NC_4_0,,"Vogel, Beatrice R.; Vogel, Megan",,NA,2024-02-16T16:17:07Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1891335625,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/15433023,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.771321,-118.676516,1714,NA,NA,NA,NA,NA,2018-08-05T10:04,5,8,2018,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,15433023,NA,Marshal Hedin,2018-08-17T01:17:14Z,CC_BY_NC_4_0,Kristie Nelson,Kristie Nelson,,NA,2024-02-16T18:33:35Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1890089388,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/15044586,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.97163,-119.26685,15,NA,NA,NA,NA,NA,2018-07-30T11:26,30,7,2018,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,15044586,NA,sea-kangaroo,2018-08-02T22:29:44Z,CC_BY_4_0,sea-kangaroo,sea-kangaroo,,NA,2024-02-16T18:33:29Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1883963193,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/14736906,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.546635,-118.221745,NA,NA,NA,NA,NA,NA,2018-07-25T14:25,25,7,2018,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,14736906,NA,David B. Richman,2018-07-26T03:53:05Z,CC_BY_4_0,Mark Rosenstein,Mark Rosenstein,,NA,2024-02-16T18:33:31Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
